"country","year","current_account_balance_pct_gdp","govt_gross_debt_pct_gdp","population_millions","unemployment_rate_pct","gdp_per_capita_ppp","gdp_growth_pct","inflation_avg_cpi_pct","inflation_change_pct","region","ihs_inflation","ihs_unemployment","ihs_debt","ihs_gdp_growth"
"Cambodia",2008,-5.63,22.954,13.465,10.8,3361.21,7.476,24.997,17.329,"Emerging Asia",3.91230285434288,3.07482980347381,3.82711354230631,2.70928837908005
"China",2008,9.188,27.159,1328.02,1.9,7370.11,9.592,5.844,1.072,"Emerging Asia",2.46580372406789,1.39799836511143,3.99519442344835,2.95678279030833
"Fiji",2008,-13.447,47.932,0.838,8.8,10657.71,1,7.726,2.915,"Emerging Asia",2.74190060586819,2.87111168610111,4.56303931765877,0.881373587019543
"India",2008,-2.328,74.368,1206.74,8.5,3701.39,3.087,9.212,3.293,"Emerging Asia",2.91658722473435,2.83665572896893,5.00221812234149,1.84560504551024
"Indonesia",2008,0.022,30.252,231.006,8.39,7788.87,7.442,9.871,3.552,"Emerging Asia",2.98530429705307,2.82372046378625,4.10298253594886,2.70477054019956
"Kiribati",2008,-3.5,13.853,0.099,17.5,1878.54,-2.985,13.665,10.087,"Emerging Asia",3.3093211347857,3.55616339024595,3.3229491817243,-1.81369233972512
"Lao PDR",2008,-15.608,51.723,6.136,1.23,4269.94,7.822,7.629,2.967,"Emerging Asia",2.72937195259433,1.03503789619231,4.63914317288168,2.75414869476296
"Malaysia",2008,16.295,39.361,27.6,3.325,19835.39,4.832,5.429,3.402,"Emerging Asia",2.39327824807636,1.9164991563077,4.3660839842943,2.27894709984216
"Maldives",2008,-26.863,38.958,0.31,8.792,19412.65,8.98,12.041,5.246,"Emerging Asia",3.18318453883357,2.87020800300927,4.35579600276994,2.89123292772639
"Marshall Islands",2008,1.019,44.255,0.052,13.6,3028.19,-7.646,14.669,12.042,"Emerging Asia",3.38004340492042,3.30456588469209,4.48324316392979,-2.73157897515297
"Micronesia, Fed. Sts.",2008,-19.287,29.499,0.104,11.908,3018.52,-2.583,6.572,2.933,"Emerging Asia",2.58170398054847,3.17211602020252,4.07779071454802,-1.6776230583611
"Mongolia",2008,-12.284,30.992,2.666,9.2,7250.48,7.819,27.974,18.331,"Emerging Asia",4.02474200551154,2.91529134965747,4.12713646566712,2.75376818571553
"Myanmar",2008,-3.353,61.482,48.496,9.8,2669.34,7.558,20.911,-13.526,"Emerging Asia",3.73399375641603,2.97812254262788,4.811957759976,2.72010182415427
"Nauru",2008,53.407,0,0.009,1.725,5959.54,76.864,1.035,-4.566,"Emerging Asia",0.905907051965743,1.31342710231346,0,5.03522711930272
"Nepal",2008,2.403,36.757,26.882,9.906,2473.94,6.105,6.677,0.473999999999999,"Emerging Asia",2.59737697983739,2.98882580464247,4.29766085049336,2.5088964118121
"Palau",2008,-23.296,31.991,0.019,12.405,13054.33,-5.255,9.931,6.911,"Emerging Asia",2.99133363452803,3.2128674530321,4.15884598235447,-2.36125970713387
"Papua New Guinea",2008,5.427,21.555,6.196,10.379,2958.94,-0.296,10.767,9.856,"Emerging Asia",3.07178264442246,3.03524443045457,3.7642926314006,-0.291839640518654
"Philippines",2008,0.08,50.01,89.98,7.4,5676.05,4.344,8.211,5.297,"Emerging Asia",2.80230951275983,2.69916160639756,4.60547011101808,2.17493528487116
"Samoa",2008,-4.748,28.18,0.183,9.167,5264.9,3.556,6.267,1.785,"Emerging Asia",2.53475034686587,2.9117190610221,4.03207435536482,1.98099213393549
"Solomon Islands",2008,-15.873,28.926,0.503,15.4,2044.39,5.806,17.338,9.684,"Emerging Asia",3.54687842216865,3.42856716771906,4.05818667945333,2.45937415523195
"Sri Lanka",2008,-8.063,68.782,19.984,6,8558.66,5.95,22.356,6.461,"Emerging Asia",3.80074175642157,2.49177985264491,4.92414210253175,2.48352640047573
"Thailand",2008,0.319,34.947,66.531,1.4,13620.53,1.726,5.485,3.318,"Emerging Asia",2.40337229565082,1.13798204629337,4.24718444693566,1.31392852396973
"Timor-Leste",2008,314.906,0,1.032,2.575,2580.46,11.391,7.427,-1.212,"Emerging Asia",2.70277092682075,1.67473088521381,0,3.12789191567671
"Tonga",2008,-6.189,34.005,0.102,9.1,4842,4.75,9.616,4.576,"Emerging Asia",2.95926831307004,2.90442697297148,4.219870882491,2.26219237712645
"Tuvalu",2008,-25.899,19.758,0.01,7,3581.54,6.579,10.443,8.158,"Emerging Asia",3.04136363036141,2.64412076105863,3.6773454428959,2.58275643730929
"Vanuatu",2008,-10.676,21.213,0.229,10.9,2638.04,5.601,4.842,0.907,"Emerging Asia",2.28097168366478,3.08400755917694,3.74831648565151,2.42396781901717
"Viet Nam",2008,-8.646,31.045,86.243,2.38,5714.78,5.662,23.311,14.934,"Emerging Asia",3.84253227951211,1.60171817620665,4.12884423656985,2.43463300215001
"Bangladesh",2009,1.699,33.01,145.925,8.032,3462.66,5.045,6.655,-3.282,"Emerging Asia",2.59411316787268,2.78043359643698,4.19018707685078,2.32122559584236
"Bhutan",2009,-5.964,61.037,0.659,4,7690.7,6.133,7.127,0.827,"Emerging Asia",2.66192345351092,2.0947125472611,4.80469451628489,2.5134124212826
"Brunei Darussalam",2009,33.445,1.11,0.38,1.669,67518.83,-1.765,1.036,-1.049,"Emerging Asia",0.906601720866451,1.28499553528745,0.957056949679559,-1.33331589372717
"Cambodia",2009,-8.249,23.682,13.684,7.573,3442.2,4.075,-0.663,-25.66,"Emerging Asia",-0.622091685054658,2.72206741300462,3.85830791092509,2.11274402450248
"China",2009,4.78,34.567,1334.5,4.233,8027.09,9.446,-0.692,-6.536,"Emerging Asia",-0.64610039555839,2.14972710479016,4.23625581112005,2.94152869444217
"Fiji",2009,-2.054,51.501,0.843,8.7,10440.32,-1.4,3.655,-4.071,"Emerging Asia",2.00745272465494,2.85975690734739,4.63484264812382,-1.13798204629337
"India",2009,-2.864,72.77,1223.64,1.9,3937.24,7.862,10.607,1.395,"Emerging Asia",3.05687602648889,1.39799836511143,4.98049816971289,2.75920847244799
"Indonesia",2009,1.837,26.483,234.3,7.87,8040.42,4.702,4.804,-5.067,"Emerging Asia",2.27325681878881,2.76021738756556,3.97000646359149,2.25225572762182
"Kiribati",2009,-11.647,10.275,0.101,2.5,1848.37,0.537,9.816,-3.849,"Emerging Asia",2.97974545081091,1.6472311463711,3.02522054482647,0.514058453147799
"Lao PDR",2009,-17.769,51.823,6.23,20.711,4515.54,7.373,0.141,-7.488,"Emerging Asia",0.140536927508747,3.72439445638215,4.64107432198725,2.69553932976934
"Malaysia",2009,14.829,50.408,28.082,3.675,19199.82,-1.514,0.597,-4.832,"Emerging Asia",0.566250718168326,2.01271731095166,4.61339544644319,-1.20250401440302
"Maldives",2009,-9.647,48.387,0.315,14.4,17534.72,-8.158,4.53,-7.511,"Emerging Asia",2.2158350351599,3.36157884535565,4.57248512426967,-2.7958816372304
"Marshall Islands",2009,-11.869,41.364,0.052,7.457,3151.32,3.673,0.48,-14.189,"Emerging Asia",0.463252120207431,2.70676619857793,4.41570420091823,2.01219205398285
"Micronesia, Fed. Sts.",2009,-21.578,31.378,0.103,13.213,3067.69,1.098,8.154,1.582,"Emerging Asia",2.7953948460487,3.27577728850495,4.13950800997839,0.949000914343432
"Mongolia",2009,-7.456,48.536,2.716,11.6,6968.89,-2.069,7.594,-20.38,"Emerging Asia",2.72481281831951,3.14600502946999,4.57555907792789,-1.47407413207366
"Myanmar",2009,-3.261,57.995,48.818,9.2,2767.99,4.385,3.692,-17.219,"Emerging Asia",2.01717127832644,2.91529134965747,4.75357830131287,2.18409204462752
"Nauru",2009,64.134,246.684,0.01,5.7,5528.92,-5.652,22.422,21.387,"Emerging Asia",3.8036866987017,2.44122070725561,6.20125945412734,-2.43289226866228
"Nepal",2009,3.655,39.462,27.027,17.4,2572.17,4.533,12.624,5.947,"Emerging Asia",3.23031198832462,3.55044210244882,4.36864586493136,2.21648151345834
"Palau",2009,-13.889,36.574,0.019,1.8,12393.02,-6.839,4.683,-5.248,"Emerging Asia",2.24829563213554,1.35044074027497,4.29267162752329,-2.62109143701468
"Papua New Guinea",2009,-10.969,21.716,6.339,24.1,3089.15,6.8,6.913,-3.854,"Emerging Asia",2.63174156613233,3.87578917677307,3.7717262030575,2.61543304000393
"Philippines",2009,4.797,49.805,91.56,7.475,5658.89,1.448,4.24,-3.971,"Emerging Asia",2.15133522020368,2.70915578981251,4.60136333051103,1.1655683340301
"Samoa",2009,-4.615,33.256,0.185,5.1,5200.26,-0.536,14.642,8.375,"Emerging Asia",3.3782053664895,2.33186371852127,4.19760835354684,-0.513177261550763
"Solomon Islands",2009,-17.747,18.865,0.515,13.6,2048.83,2.569,7.166,-10.172,"Emerging Asia",2.66732802886948,3.30456588469209,3.63115726268628,1.67255662666106
"Sri Lanka",2009,-0.432,72.75,20.124,5.9,8800.1,3.539,3.503,-18.853,"Emerging Asia",1.96654430864343,2.47520521940257,4.98022331936285,1.9763797687952
"Thailand",2009,7.877,42.364,66.867,1.5,13458.53,-0.691,-0.87,-6.355,"Emerging Asia",-0.786401177301284,1.19476321728711,4.43958539483208,-0.645277892583954
"Timor-Leste",2009,164.452,0,1.055,2,2780.33,10.144,-0.209,-7.636,"Emerging Asia",-0.20750759829565,1.44363547517881,0,3.01245029772836
"Tonga",2009,-18.147,39.727,0.103,19.923,4578.99,-5.199,5.481,-4.135,"Emerging Asia",2.40265460664982,3.6856512700052,4.37533660506771,-2.35073685484432
"Tuvalu",2009,-69.561,20.565,0.01,15.757,3337.18,-5.62,-0.283,-10.726,"Emerging Asia",-0.279352455164216,3.45143728941313,3.71732838820783,-2.42730178591253
"Vanuatu",2009,-8.178,21.124,0.234,5.5,2660.67,3.037,4.297,-0.545,"Emerging Asia",2.16433699867834,2.40605912529802,3.74411680267275,1.83008239973299
"Viet Nam",2009,-5.122,36.17,87.092,2.9,5964.56,5.398,6.693,-16.618,"Emerging Asia",2.59974406172908,1.7863401998169,4.28156826398638,2.3876470785446
"Bangladesh",2010,2.346,29.623,147.575,11.35,3630.4,5.572,7.316,0.661,"Emerging Asia",2.68784933633679,3.12429995429201,4.08198303861908,2.41885794258784
"Bhutan",2010,-21.088,56.452,0.667,3.3,8347.52,9.878,4.826,-2.301,"Emerging Asia",2.27773042005709,1.90927401401634,4.72661633878594,2.98600958630602
"Brunei Darussalam",2010,36.596,1.113,0.387,3.057,68073.77,2.599,0.357,-0.679,"Emerging Asia",0.34982132112124,1.8363189690111,0.959063456067089,1.68338410476775
"Cambodia",2010,-7.125,23.402,13.906,10.502,3559.09,5.077,3.997,4.66,"Emerging Asia",2.09398468346644,3.04697193751036,3.8464248500278,2.32742854887056
"China",2010,3.941,33.924,1340.91,5.746,8836.4,10.611,3.329,4.021,"Emerging Asia",1.9176505548284,2.44913852596144,4.21748707135814,3.05725140096778
"Fiji",2010,-3.895,53.355,0.848,7.1,10694.4,3,3.689,0.0340000000000003,"Emerging Asia",2.01638667399058,2.65816480695414,4.67020268231976,1.81844645923207
"India",2010,-2.857,67.702,1240.61,3.057,4213.37,8.498,9.368,-1.239,"Emerging Asia",2.93328340764096,1.8363189690111,4.90831744042507,2.83642201935288
"Indonesia",2010,0.702,26.363,237.641,7.14,8432.94,6.378,5.137,0.332999999999999,"Emerging Asia",2.33895829769013,2.66372819469891,3.96546820679899,2.55209155092798
"Lao PDR",2010,-16.482,49.315,6.323,11.4,4805.49,8.018,5.983,5.842,"Emerging Asia",2.48898121059699,3.12867867763828,4.59147825647203,2.77870243650261
"Malaysia",2010,9.941,51.212,28.589,3.3,20279.34,7.528,1.72,1.123,"Emerging Asia",1.31091672672067,1.90927401401634,4.62921636926099,2.71615911865472
"Maldives",2010,-7.322,52.748,0.32,5.536,18424.09,6.835,6.15,1.62,"Emerging Asia",2.51614449616459,2.41247868391107,4.6587628774526,2.62051254439275
"Marshall Islands",2010,-18.113,39.009,0.053,3.624,3281.86,5.422,1.77,1.29,"Emerging Asia",1.33577800600489,1.9992394184548,4.35710381853956,2.39200941658429
"Micronesia, Fed. Sts.",2010,-17.922,29.466,0.103,15.2,3147.59,2.066,3.618,-4.536,"Emerging Asia",1.99764220642271,3.41552292004247,4.07667204967181,1.4727678759638
"Mongolia",2010,-12.324,30.975,2.761,9.9,7357.47,7.313,8.231,0.637,"Emerging Asia",2.80472450719331,2.98822299321415,4.1265880720718,2.68744297217603
"Myanmar",2010,5.046,55.908,49.159,3.583,2893.04,5.247,5.924,2.232,"Emerging Asia",2.47920790811078,1.98827581776974,4.71693463555842,2.35976308509719
"Nauru",2010,47.865,242.498,0.01,10.526,5322.07,-0.16,-1.968,-24.39,"Emerging Asia",-1.42923236220108,3.04924435402773,6.18414489477261,-0.159325079865316
"Nepal",2010,-2.071,35.391,27.162,12.26,2682.7,4.816,9.565,-3.059,"Emerging Asia",2.95397921285869,3.20114823259198,4.25980426850783,2.27569939374691
"Palau",2010,-12.429,34.444,0.018,7.3,12484.9,-1.141,1.094,-3.589,"Emerging Asia",0.946304859361837,2.68568016777615,4.23269265425856,-0.977647362188563
"Papua New Guinea",2010,-9.852,17.286,6.684,7.278,3226.46,10.128,5.102,-1.811,"Emerging Asia",2.33224847479765,2.6826899287622,3.5438797216531,3.01087939209531
"Philippines",2010,3.445,47.587,93.14,7.325,5970.91,7.335,3.738,-0.502,"Emerging Asia",2.02912804215348,2.68906744807233,4.55581717552167,2.69041918352577
"Samoa",2010,-5.391,40.281,0.186,11.3,5292.08,2.533,-0.201,-14.843,"Emerging Asia",-0.19967059659938,3.11990204801234,4.38918111632676,1.65941779016
"Solomon Islands",2010,-26.372,22.948,0.528,10.983,2171.9,8.616,0.905,-6.261,"Emerging Asia",0.812578789404524,3.09156190660433,3.82685236358592,2.85011889789944
"Sri Lanka",2010,-1.833,68.731,20.262,5,9440.67,8.016,6.214,2.711,"Emerging Asia",2.52636437480662,2.31243834127275,4.92340043288348,2.77845488499457
"Thailand",2010,3.367,39.831,67.195,1,14399.05,7.513,3.299,4.169,"Emerging Asia",1.90898396636902,0.881373587019543,4.37795022563564,2.71418197215472
"Timor-Leste",2010,180.18,0,1.077,1.8,2977.72,9.329,5.178,5.387,"Emerging Asia",2.34676257916409,1.35044074027497,0,2.92913527423837
"Tonga",2010,-23.822,44.732,0.103,4.211,4604.48,0.803,1.674,-3.807,"Emerging Asia",1.28756253906415,2.14465658165271,4.49396122685648,0.73500914873975
"Tuvalu",2010,-60.795,21.059,0.01,41.018,3213.32,-2.468,-1.853,-1.57,"Emerging Asia",-1.37589388500109,4.40730673270477,3.74103844807809,-1.63528062824753
"Vanuatu",2010,-6.195,20.223,0.24,6.944,2630.02,1.259,2.763,-1.534,"Emerging Asia",1.74071099586782,2.6361699587575,3.70057848352921,1.05320295109854
"Viet Nam",2010,-2.986,37.286,87.968,2.88,6284.51,6.423,9.14,2.447,"Emerging Asia",2.90878681398276,1.77980021523709,4.31194487746389,2.55903800771738
"Bangladesh",2011,-1.445,29.393,149.274,5.455,3822.17,6.464,8.787,1.471,"Emerging Asia",2.8696427887537,2.39797723670742,4.0741929749135,2.56532575803558
"Bhutan",2011,-35.782,63.62,0.675,3.1,9071.91,10.018,8.552,3.726,"Emerging Asia",2.84271321583133,1.84960367947318,4.84613682761448,3.00001242312437
"Brunei Darussalam",2011,34.711,2.129,0.393,9.3,69442.77,3.744,0.138,-0.219,"Emerging Asia",0.137565699668503,2.92603963563644,1.49988119835997,2.03067748984951
"Cambodia",2011,-6.427,23.795,14.132,12.367,3757.34,7.287,5.48,1.483,"Emerging Asia",2.40247510519724,3.2098094211632,3.86306390149792,2.68391427926211
"China",2011,1.817,33.772,1349.16,4.875,9621.15,9.551,5.416,2.087,"Emerging Asia",2.39092058518438,2.28762446980647,4.21299835821629,2.95252242253181
"Fiji",2011,-4.665,50.977,0.852,7.1,10926.28,2.7,7.282,3.593,"Emerging Asia",2.68323426789356,2.65816480695414,4.62461792092059,1.71905185120893
"India",2011,-4.29,68.648,1257.62,2.1,4374.23,5.241,8.112,-1.256,"Emerging Asia",2.79026928804446,1.48748283664127,4.92219222470244,2.35863917286214
"Indonesia",2011,0.189,23.106,241.991,6.56,8792.32,6.17,5.345,0.208,"Emerging Asia",2.3779467817056,2.57989721736081,3.83370743973287,2.51934929779986
"Kiribati",2011,-8.823,8.802,0.104,17.7,1865.96,3.264,1.497,5.397,"Emerging Asia",1.1930979638013,3.56750884936513,2.87133748014682,1.8987812566262
"Lao PDR",2011,-15.264,43.005,6.416,18.515,5114.14,7.986,7.569,1.586,"Emerging Asia",2.72154363037619,3.61245687554727,4.45459871794485,2.77473429668246
"Malaysia",2011,10.741,51.898,29.062,3.05,21005,5.293,3.174,1.454,"Emerging Asia",1.87207959684398,1.83414037108315,4.64252024082512,2.36833876449112
"Maldives",2011,-14.819,51.863,0.325,2.2,19673.35,8.573,11.273,5.123,"Emerging Asia",3.1175191432489,1.5296604950904,4.64184573881772,2.84514921510852
"Marshall Islands",2011,-0.604,35.972,0.053,7.323,3265.47,-0.053,5.352,3.582,"Emerging Asia",2.37923326725539,2.6887968835968,4.27608118429952,-0.0529752184789862
"Micronesia, Fed. Sts.",2011,-19.547,28.745,0.104,7,3241.58,3.784,3.851,0.233,"Emerging Asia",2.05792655945676,2.64412076105863,4.05191344510814,2.04094827450696
"Mongolia",2011,-43.345,32.653,2.812,7.7,8474.03,17.291,8.792,0.561,"Emerging Asia",2.87020800300927,2.73855765013714,4.17931830678714,3.54416844865345
"Myanmar",2011,-2.016,51.331,49.521,36.687,3029,5.471,6.829,0.904999999999999,"Emerging Asia",2.61964358326104,4.29575534205393,4.63153690651126,2.40085816416902
"Nepal",2011,-0.834,32.425,27.266,4.7,2763.83,3.422,9.566,0.00100000000000122,"Emerging Asia",2.95408318858768,2.2518395970316,4.17231460857871,1.94406852213279
"Palau",2011,-17.132,30.559,0.018,4.457,13247.27,4.124,2.633,1.539,"Emerging Asia",1.69552440700212,2.19997697595712,4.11307402260774,2.12435633343005
"Papua New Guinea",2011,-9.605,16.278,7.047,8.5,3093.84,1.108,4.441,-0.661,"Emerging Asia",2.19646820077149,2.83665572896893,3.48390384233817,0.95571761481757
"Philippines",2011,2.409,45.434,94.7,7.025,6099.13,3.858,4.745,1.007,"Emerging Asia",2.26116180525529,2.64765012203304,4.50952899146385,2.05968442355644
"Samoa",2011,-2.967,41.526,0.187,5.085,5451.07,3.849,2.875,3.076,"Emerging Asia",1.77815888507014,2.32897340673226,4.41961186336421,2.05742376271839
"Solomon Islands",2011,-7.243,18.344,0.542,16.516,2270.96,7.267,7.418,6.513,"Emerging Asia",2.70156925392219,3.4983920265364,3.60319183643996,2.68119148078677
"Sri Lanka",2011,-6.814,69.428,20.398,4.1,10190.35,8.669,6.73,0.516,"Emerging Asia",2.60519680621358,2.11868503933338,4.93348928544429,2.85621075746028
"Thailand",2011,2.542,39.116,67.518,0.7,14450.48,0.84,3.811,0.512,"Emerging Asia",2.04782384837083,0.652666566082356,4.35984212310881,0.763599221720576
"Timor-Leste",2011,212.852,0,1.1,1.85,3086.45,5.956,13.174,7.996,"Emerging Asia",3.27282973983401,1.37446822838142,0,2.48452036932381
"Tonga",2011,-20.249,51.853,0.103,8.5,4906.42,6.818,6.02,4.346,"Emerging Asia",2.49506251187339,2.83665572896893,4.64165294038168,2.61804854481251
"Tuvalu",2011,-84.779,19.098,0.011,13.116,3410.93,7.52,0.5,2.353,"Emerging Asia",0.481211825059603,3.26843012137266,3.64341552620502,2.71510512276453
"Vanuatu",2011,-8.051,21.299,0.245,9.014,2651.61,3.14,0.874,-1.889,"Emerging Asia",0.789415962217156,2.89498884064655,3.75235793762114,1.86181255721338
"Viet Nam",2011,0.136,36.185,87.86,2.22,6695.71,6.413,18.685,9.545,"Emerging Asia",3.62158354282897,1.53790551685289,4.28198272803465,2.55749846553161
"Bangladesh",2012,-0.28,29.078,151.008,9.318,4014.78,6.521,8.889,0.101999999999999,"Emerging Asia",2.88111080974392,2.92796218785026,4.0634245965293,2.57400285043594
"Bhutan",2012,-20.119,72.809,0.683,2.1,9556.26,6.638,10.115,1.563,"Emerging Asia",3.00960122051281,1.48748283664127,4.98103391073372,2.59158389643725
"Brunei Darussalam",2012,29.838,2.101,0.399,8.5,69140.57,0.913,0.112,-0.026,"Emerging Asia",0.111767157303963,2.83665572896893,1.48791268679713,0.818498580936649
"Cambodia",2012,-6.799,24.861,14.362,15.1,3980.06,7.65,2.933,-2.547,"Emerging Asia",1.79704353585616,3.40893656861911,3.90685173127594,2.73209757342645
"China",2012,2.522,34.393,1359.22,5.406,10299.39,7.848,2.62,-2.796,"Emerging Asia",1.69089876938123,2.38910327141911,4.23121151773968,2.75744043757903
"Fiji",2012,-0.996,48.625,0.857,6.8,11025.36,1.411,3.416,-3.866,"Emerging Asia",1.94238418880523,2.61543304000393,4.57739070122196,1.14435907729017
"India",2012,-4.806,67.985,1274.49,1.9,4551.86,5.456,10.049,1.937,"Emerging Asia",3.00308684330502,1.39799836511143,4.91248835838397,2.39815753405063
"Indonesia",2012,-2.66,22.955,245.425,6.14,9192.04,6.03,3.979,-1.366,"Emerging Asia",2.08960667552114,2.51453828565492,3.82715706546815,2.49669986381344
"Lao PDR",2012,-21.34,46.103,6.509,11.6,5434.97,7.805,4.255,-3.314,"Emerging Asia",2.15477272928519,3.14600502946999,4.52414280374549,2.75199057542918
"Malaysia",2012,5.094,53.788,29.51,3.025,21818.4,5.474,1.664,-1.51,"Emerging Asia",1.28242286649058,1.8263226463346,4.67828397436026,2.40139743033442
"Maldives",2012,-6.645,57.123,0.331,9.942,19805.97,2.364,10.891,-0.382,"Emerging Asia",3.08318498734211,2.9924351003848,4.73843062515573,1.59550258040759
"Marshall Islands",2012,-4.067,37.64,0.053,5,3258.32,-1.309,4.34,-1.012,"Emerging Asia",2.17403755155916,2.31243834127275,4.32139090635644,-1.08392654659675
"Micronesia, Fed. Sts.",2012,-13.747,27.378,0.104,15,3179.32,-1.694,6.302,2.451,"Emerging Asia",2.54025042320457,3.40230664548059,4.00322031627231,-1.29777431192437
"Mongolia",2012,-43.825,43.692,2.868,8.2,9331.9,12.32,13.886,5.094,"Emerging Asia",3.3253223439144,2.80097879391921,4.47044313306706,3.20601417890248
"Myanmar",2012,-1.943,49.319,49.909,11.709,3200.39,6.486,0.36,-6.469,"Emerging Asia",0.3526453302527,3.15532346738459,4.59155934773759,2.56868363485969
"Nauru",2012,34.403,123.079,0.01,3.592,7466.36,25.279,0.262,3.632,"Emerging Asia",0.259091521147668,1.99069240246778,5.50599010912463,3.92351218197625
"Nepal",2012,4.188,34.515,27.331,12.397,2886.1,4.67,8.305,-1.261,"Emerging Asia",2.813609979631,3.21222443101234,4.23475098406922,2.24557722925474
"Palau",2012,-19.828,30.722,0.018,5.5,13838.17,1.868,5.439,2.806,"Emerging Asia",2.39508812233815,2.40605912529802,4.11839096075289,1.38299544820511
"Papua New Guinea",2012,-19.981,19.124,7.431,2.1,3070.82,4.657,4.537,0.0960000000000001,"Emerging Asia",2.21734285015488,1.48748283664127,3.64477414076864,2.24285158120518
"Philippines",2012,2.653,45.691,96.25,6.975,6414.79,6.897,3.158,-1.587,"Emerging Asia",1.86726056437513,2.64057902564207,4.51516825188958,2.62944832759398
"Samoa",2012,-6.48,50.928,0.189,8.656,5202.67,-3.732,6.191,3.316,"Emerging Asia",2.52270346353169,2.85471993646433,4.6236564260092,-2.02757627175016
"Solomon Islands",2012,1.381,15.221,0.556,3.498,2241.79,1.367,5.914,-1.504,"Emerging Asia",2.47754204052248,1.96517088420912,3.41690057139738,1.11865033302179
"Sri Lanka",2012,-5.655,67.504,20.425,4,11055.63,8.632,7.547,0.816999999999999,"Emerging Asia",2.71865795413725,2.0947125472611,4.90538889460953,2.85196183757231
"Thailand",2012,-1.232,41.93,67.836,0.7,15424.54,7.243,3.012,-0.799,"Emerging Asia",1.82223437735023,0.652666566082356,4.42929090837309,2.67791439827919
"Timor-Leste",2012,228.192,0.002,1.125,2.825,3164.23,4.853,10.935,-2.239,"Emerging Asia",3.08720005970445,1.76160418351674,0.00199999866666907,2.28319409921141
"Tonga",2012,-14.861,54.429,0.103,3.06,4971.85,0.823,3.285,-2.735,"Emerging Asia",1.90491482393226,1.83725127472499,4.69012865766487,0.750527660751804
"Tuvalu",2012,-32.119,19.275,0.011,26.218,3228.3,-2.853,1.415,0.915,"Emerging Asia",1.14666980060675,3.95995687806266,3.65262832292466,-1.7709066569684
"Vanuatu",2012,-6.76,19.28,0.251,25.95,2618.17,1.01,1.347,0.473,"Emerging Asia",1.10678547711907,3.9496898325965,3.65288734439054,0.888427006733718
"Viet Nam",2012,4.748,38.33,88.809,1.96,6988.79,5.505,9.121,-9.564,"Emerging Asia",2.90671824529751,1.42560247581797,4.33955017845344,2.40695315916797
"Bangladesh",2013,1.329,28.344,152.765,16.5,4208.23,6.014,6.777,-2.112,"Emerging Asia",2.61208112660906,3.49742457284713,4.03787358730746,2.49407882974911
"Bhutan",2013,-23.873,93.909,0.692,2.9,9754.64,3.334,8.109,-2.006,"Emerging Asia",2.78990217706922,1.7863401998169,5.23550175582697,1.91908801978283
"Brunei Darussalam",2013,20.881,2.209,0.403,7.7,66899.49,-2.125,0.389,0.277,"Emerging Asia",0.3798028114801,2.73855765013714,1.53337842103064,-1.49817932138828
"Cambodia",2013,-6.506,24.397,14.596,9.9,4224.11,7.857,2.944,0.0110000000000001,"Emerging Asia",1.80058735962742,2.98822299321415,3.88802710738351,2.75857738733727
"China",2013,1.54,37.035,1367.26,4.233,11034.45,7.771,2.627,0.00699999999999967,"Emerging Asia",1.69339198181221,2.14972710479016,4.30519281226097,2.74766042813679
"Fiji",2013,-8.84,47.399,0.86,6.367,11503.07,4.734,2.909,-0.507,"Emerging Asia",1.78927005420926,2.55038625239093,4.55185956946006,2.25889088239096
"India",2013,-1.737,67.713,1291.13,4.15,4780.12,6.386,9.383,-0.666,"Emerging Asia",2.9348742987987,2.13046516549872,4.9084798862468,2.55332996604194
"Indonesia",2013,-3.19,24.884,248.818,6.25,9570.56,5.557,6.41,2.431,"Emerging Asia",2.55703614583272,2.53206806370692,3.90777570092159,2.41620478376159
"Kiribati",2013,-5.007,8.86,0.107,5.075,2071.11,7.731,-1.488,1.558,"Emerging Asia",-1.18808832878816,2.3270419682479,2.87786356780517,2.74254221333162
"Lao PDR",2013,-26.545,49.493,6.601,27.577,5789.42,8.026,6.371,2.116,"Emerging Asia",2.55100669340008,4.01045784557173,4.59508046964092,2.77969203487402
"Malaysia",2013,3.435,55.656,30.214,3.1,22310.47,4.694,2.105,0.441,"Emerging Asia",1.48963042084203,1.84960367947318,4.71241776730881,2.25059018806696
"Maldives",2013,-4.303,55.949,0.336,6.27,20835.42,6.963,3.997,-6.894,"Emerging Asia",2.09398468346644,2.53522295432775,4.71766759728082,2.63887457196889
"Marshall Islands",2013,-9.004,33.452,0.052,17.623,3423.59,3.61,1.851,-2.489,"Emerging Asia",1.37494364598141,3.56315604857897,4.20348208776492,1.99550875827614
"Micronesia, Fed. Sts.",2013,-10.081,28.028,0.104,12.2,3063.86,-3.676,2.138,-4.164,"Emerging Asia",1.50370086197964,3.19625857216558,4.02666928001109,-2.01297983963973
"Mongolia",2013,-37.608,49.423,2.93,7.9,10196.62,11.649,10.568,-3.318,"Emerging Asia",3.05320875480772,2.76399185110002,4.59366541631226,3.15020475959812
"Myanmar",2013,-1.268,46.098,50.324,5.55,3424.73,7.899,6.382,6.022,"Emerging Asia",2.552710947883,2.41496426803821,4.5240343705595,2.76386626309019
"Nauru",2013,51.567,126.892,0.011,5.856,7414.15,3.648,-1.105,-1.367,"Emerging Asia",-0.953706112687206,2.46782567819711,5.53649903759323,2.00560378494991
